,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,1.413337295217375,1.4782870520702616,0.5474311694268403,0.8740077837225745,0.21238942734026808,-0.25082817127219514,-0.3544999726948289,0.43317257177499524,2.9947773728927793,-1.3460116448494428,1.185339649168864,-0.21634197067080269,2.9869711078612275,-0.5632478314826013,-1.1075867635410859,-2.4716167169989305,2.489352036820263,1.244670584907309,-1.7231518119725737,1.2760752043059909,0.8338998519258816,-1.5655200767791198,-1.2074910889017842,-0.3969063083067567,-0.31443588394390243,1.3412943362765648,-2.28864732750279,1.4706809519660737
1,1.4578603649497672,1.573140211626007,0.6316054359154187,0.7442861229905707,0.21301238795617328,-0.271534826449756,-0.34183033874678564,0.49071391251832036,2.916868847634507,-1.2851776688759737,1.0907852882303168,-0.20167005843682084,2.947166535422386,-0.5639037723364041,-1.1253715689132089,-2.4281908956121523,2.4519576550855584,1.2755975229934582,-1.6716801063002453,1.339608358254151,0.8984821661144038,-1.700342135718197,-1.206363354576423,-0.44388438838555627,-0.3303485579332763,1.5637746938965622,-2.284152068819549,1.3615685837182194
2,1.4776153467079538,1.6161051174008971,0.6252442075188878,0.6217400530308245,0.2427014337965762,-0.2738696794144042,-0.36992331536816947,0.565006884663463,2.7302935242209436,-1.2762905741700856,1.0272412542368392,-0.19180448850915707,2.94525001705006,-0.5667811628998198,-1.0903033033891385,-2.3797105459274857,2.419101014252519,1.2148422602273519,-1.7477141527849822,1.4441497910914367,0.9352292345828513,-1.7421226989562908,-1.1622034970215678,-0.4545321914369363,-0.330404783463705,1.6778537103952018,-2.2877821510244964,1.312527181781185
3,1.4963038322683007,1.6797561963524825,0.632381520280277,0.5065474480351437,0.3820010076342705,-0.23622314276911327,-0.2666837291951977,0.6003710485603287,2.5561266618160263,-1.228801471450636,0.9262809872167332,-0.13547296695842911,2.814457654155009,-0.49149766763924785,-1.1319121404121446,-2.3043962502232214,2.518485048167007,1.1521598539773994,-1.7419928922973635,1.5103825622106428,0.972784397566644,-1.6939826300826544,-1.1885974412753442,-0.49228237246313605,-0.3816098323077153,1.7919098976218273,-2.270614581301351,1.2749637045906763
4,1.5316586649118251,1.8024834778714254,0.660868897849337,0.42832820378171194,0.3622595558063595,-0.18811036590703953,-0.178132234175629,0.5612406822202652,2.5263309678584194,-1.130705066071165,0.8146971280131984,-0.13120401088676723,2.6824089228916783,-0.4906961856108909,-1.0822058411843751,-2.240550217995408,2.520411047266875,1.2116890226320602,-1.7215250159429012,1.622582672459408,1.0381826153981455,-1.678568923178391,-1.24083355429886,-0.48484617629760884,-0.3824811415575002,1.8526458621973083,-2.2317481696654915,1.211381011206271
5,1.492605530310509,1.8280940334235976,0.6854392907737331,0.39733297451539634,0.3842106749295573,-0.20946463857258898,-0.030050087656658203,0.460523886257503,2.536192800223971,-0.9387166970298348,0.6951949377948282,-0.05353408714979503,2.5850808689164673,-0.4370812035899119,-1.0928299083102666,-2.19357790639268,2.5579653463397314,1.2114296387933186,-1.7542273830888222,1.6151721953009983,1.0705086150293934,-1.723390956446967,-1.2588827680522579,-0.46296501369703524,-0.4182783481022733,2.019029070449303,-2.172170650133312,1.1301105619274465
6,1.3729785900468479,1.9951688685750504,0.6730625637326013,0.39660154330486913,0.4383339065748017,-0.1652116229846853,0.11659376159231091,0.43443679663101237,2.389731947474472,-0.841912877295442,0.5425924475666454,-0.03221293907621647,2.475919948067085,-0.34978640892044177,-1.0691285345740447,-2.1458246611712117,2.6266122651577652,1.2028609798054926,-1.63727438571711,1.6819732308897526,1.092852631351247,-1.7127096690994037,-1.266334977708169,-0.5274007674380884,-0.4262577073795785,1.9822585227402927,-2.056447199546508,1.0590108964849416
7,1.4124651418321976,2.1139544113842454,0.6633507615754781,0.388509799462398,0.40730086762244094,-0.22808247024335004,0.2363727609896722,0.4370403029283074,2.2870421429531627,-0.6745656920982086,0.3404340711642327,-0.026202406583308083,2.3931639095185697,-0.29231028908088635,-1.0606141480445417,-2.1445136359922854,2.671809638553007,1.2079664862009067,-1.5950815232201396,1.7377128644943656,1.132753492428343,-1.7173045529157365,-1.2860296767690549,-0.5475936642518737,-0.4201772662938614,2.0318274804334,-1.997847263279585,0.9718160030750034
8,1.3686141292999399,2.224491990149534,0.6237773292924499,0.3456612940153464,0.35678073179281844,-0.2096745214694316,0.34813693099700194,0.4108872438360338,2.083570182733443,-0.5196055602029007,0.17105243319346683,-0.0019906514199800303,2.2961921092518125,-0.2656265824323366,-1.0971918165111127,-2.0857832602104747,2.753504742214429,1.1852730303282264,-1.4918565422883103,1.894070460284673,1.1704118803590782,-1.7766407187195248,-1.2925095413435204,-0.6425652883686122,-0.41206504404994576,2.0354894145534335,-1.8718272379631873,0.9100640547507607
9,1.3172281817778069,2.3579669651977264,0.5199444085010295,0.3290006259988481,0.3088737028887251,-0.19791853060071743,0.4406898836645149,0.4421970424109626,1.9215318950407232,-0.3817402189855908,0.08398143527149804,0.06426772065995581,2.2492083512973715,-0.1820419688268226,-1.0625667722357865,-2.002085457385582,2.7205562687921225,1.179592421582144,-1.5077208819336905,2.007803466298646,1.1956329019654566,-1.8360665547220707,-1.3217587478248887,-0.7017270197201453,-0.41233789112963865,2.0969859128498407,-1.879824395364265,0.8947061158780476
10,1.3059279765967124,2.3285577994394195,0.4988969807129361,0.42248307605032864,0.2966345164808713,-0.2126039420310487,0.5755725967983489,0.48230259974586925,1.734551944845742,-0.22023974762399015,0.06116210602406866,0.11363496460277887,2.2221799910489857,-0.17225239357705213,-0.9558216807493568,-1.9181342183001753,2.7528009823458603,1.1726031204477485,-1.546401356021309,2.1808884850354087,1.2595793198248648,-1.8421929009855538,-1.3357203399717692,-0.6304848686381613,-0.32465086706725904,2.118814151095651,-1.7435638469380401,0.8359335551128605
11,1.3286432945766693,2.4171305600235247,0.3956412081260303,0.529186746254249,0.29326477168283993,-0.1912930648513908,0.7160261530018021,0.47818068788117996,1.6591469657400424,0.06465670582498564,0.0803874727721975,0.1698098599602304,2.206279202325548,-0.08774028913192075,-0.9652975671315953,-1.914060930281779,2.8346000223684755,1.185682169422443,-1.530681113881212,2.2946965390584007,1.324987746233775,-1.7279280946119713,-1.36025844830143,-0.5548540132804933,-0.3028739869058097,2.0092071437154244,-1.7040647269349654,0.7848937644349306
12,1.1212565937676497,2.4689067486384286,0.4146417781716914,0.5669875109701,0.24526065103211447,-0.16639617618475852,0.8648335902482018,0.5198595191645633,1.597979787211551,0.2447747833266212,0.055263985099119506,0.27209097329864895,2.258899306510161,-0.07125094699539165,-0.8139741945085192,-1.8971686366814586,2.87673085099301,1.1300269268476675,-1.6102113277165782,2.359950098031983,1.3331051118142199,-1.702380725994857,-1.4194018468273073,-0.5943104607956922,-0.2713149181905122,1.9390346940736045,-1.6476069093061931,0.8087586828100077
13,1.1999114254293364,2.535048257940073,0.36538638350734604,0.6048438808624648,0.228907232326141,-0.14897906563982682,0.9530766595927288,0.5038407304999479,1.5748794707759612,0.29168173405322584,-0.006354428808139001,0.2615746981915504,2.2930972690308336,-0.18858183935442185,-0.8664019390541186,-1.8780874618216075,2.9182869122740183,1.0566716221446832,-1.6181224247690495,2.4559135297538193,1.3596212077668541,-1.659814377063863,-1.412346321311619,-0.5520051933686482,-0.2581151532087113,1.765825543821706,-1.631590290114411,0.8071947142679434
14,1.033476768655939,2.5254867088505057,0.24145705985389646,0.6694323440134948,0.2602298547351581,-0.19135952867192219,1.0943273736575378,0.5131600171664182,1.4723219805681083,0.3755117855258203,-0.06520581668227106,0.3211989813826254,2.324155359765418,-0.13190826381250717,-0.944220913955367,-1.8643868902980503,3.002781328878161,1.1617664697465697,-1.6446839028295557,2.616582780037513,1.4111823872283331,-1.658148959305343,-1.398574117027851,-0.5275793089027,-0.20816268620896336,1.5765149142229642,-1.5612695573299717,0.8194885427630596
15,1.0393301002346753,2.559944307878573,0.03154377302854147,0.7375184711758017,0.25627569151914686,-0.16448790190022258,1.144497719919222,0.5151801483270751,1.3278271788082343,0.48361202043916884,-0.028565902617430892,0.3416470333599988,2.266140106113365,-0.11335246972695678,-1.0092426870905309,-1.9052220741164567,3.0668329406426396,1.1861116741143034,-1.6732403257079034,2.5908852889883196,1.5172532281283087,-1.5560551552211896,-1.4213446319767062,-0.4298344150783778,-0.2480485877845788,1.3371913917091722,-1.5881658263978535,0.8372946160536403
16,0.9546693323981952,2.560143417491113,-0.09460584966297922,0.7906495750198483,0.22748791461080348,-0.140801805374208,1.2135982124575524,0.4818863347893736,1.4147798327847332,0.5459513335623,0.040017535475051935,0.3323796185310382,2.181165170130814,-0.1116256428013122,-1.0218316780014642,-1.9321430856788722,3.097307428100149,1.1356875843739336,-1.7397683794111831,2.689727942458345,1.513717288892635,-1.3746116622837425,-1.4324633338961135,-0.3530521154892238,-0.22746367519385968,1.115790273872534,-1.5733460208002055,0.8637473003387212
17,0.8639121452653399,2.539421943501547,-0.13196040898405995,0.8840605627988083,0.21588266023963976,-0.09642940452289905,1.256368687974143,0.38547178577411806,1.3706297475600109,0.5083730092734379,0.10521341895257248,0.33619005816950237,2.20148744073699,-0.004431360502542935,-1.0357050361016604,-1.932726859474059,3.1061629555869215,1.1182459663442539,-1.757458665380254,2.6972713424904273,1.5451276579703441,-1.3649239070134052,-1.3768653529863815,-0.30293524227986257,-0.13549515617505012,1.0264699398084258,-1.5705907213568302,0.9091517113506681
